channel_id,video_id,title,published_at,duration,view_count,like_count,comment_count
UCHXfJ__xZs-BAA-tU8L19rQ,r62otiOTWw4,자기자랑 절대 못 하는 위원장 답답해서 만든 영상,2023-12-05T07:55:59Z,0h 6m 55s,350,49,11
UCHXfJ__xZs-BAA-tU8L19rQ,GL4UftkexYo,개혁연합신당 추진 협약식 기자회견,2023-12-03T12:43:25Z,0h 8m 1s,2491,204,50
UCHXfJ__xZs-BAA-tU8L19rQ,bwH8piqnaL4,"[창당은 힘들다] EP.5 사회민주당, 기본소득당, 열린민주당 무슨 꿍꿍이?",2023-12-01T11:51:08Z,1h 4m 30s,2319,329,15
UCHXfJ__xZs-BAA-tU8L19rQ,UW683JwD7Lg,2달 전 개혁연합신당 예언한 유시민 #shorts #사회민주당 #기본소득당 #열린민주당 #용혜인 #유시민,2023-12-01T07:48:57Z,0h 0m 40s,13188,194,12
UCHXfJ__xZs-BAA-tU8L19rQ,8jRqA2rttsI,개혁연합신당 협의체 추진 간담회 모두발언,2023-11-29T05:39:31Z,0h 3m 58s,3103,148,26
UCHXfJ__xZs-BAA-tU8L19rQ,tJ2lcAXh_78,"[창당은 힘들다] EP.4 개혁연합신당 성공열쇠, 사회민주당 창당!",2023-11-28T23:55:28Z,1h 15m 36s,2642,169,41
UCHXfJ__xZs-BAA-tU8L19rQ,6biDyT-yEXA,"개혁연합신당, 사민당 창당으로 완성! #shorts #사회민주당 #기본소득당 #용혜인 #천호선 #노무현 #노회찬 #신장식 #뉴스하이킥",2023-11-26T10:17:28Z,0h 1m 0s,920,57,2
UCHXfJ__xZs-BAA-tU8L19rQ,CyUNut_psj0,조국이 개혁연합신당에 오려면..? #shorts #사회민주당 #기본소득당 #용혜인 #천호선 #노무현 #노회찬 #신장식 #뉴스하이킥 #조국,2023-11-26T10:14:58Z,0h 0m 29s,934,63,1
UCHXfJ__xZs-BAA-tU8L19rQ,d91SBKWa6a4,구진보 정의당vs신진보 사민당 #shorts #사회민주당 #기본소득당 #용혜인 #천호선 #노무현 #노회찬 #신장식 #뉴스하이킥,2023-11-26T10:13:32Z,0h 0m 55s,659,54,5
UCHXfJ__xZs-BAA-tU8L19rQ,n9Yh9i23ZEo,니네 언제부터 친했음? #shorts #사회민주당 #기본소득당 #천호선 #용혜인 #노무현 #노회찬 #신장식 #뉴스하이킥,2023-11-26T10:11:43Z,0h 0m 49s,462,38,4
