channel_id,video_id,title,published_at,duration,view_count,like_count,comment_count
UCvtJBm9C0rd6Py-GB8KLH1A,jTkzer_tTOU,창당 1주년 기념 라이브 돌잔치,2021-01-19T11:35:56Z,1h 25m 20s,571,52,0
UCvtJBm9C0rd6Py-GB8KLH1A,WhJwvzZf5Bo,노동존중특별시를 넘어 안전노동특별시 서울로 ⛑,2021-01-18T01:36:31Z,0h 12m 3s,100,9,0
UCvtJBm9C0rd6Py-GB8KLH1A,Rf6GIGdf4Cg,신지혜 서울시장 후보와 함께하는 그린라이트 서울🟩💡,2021-01-07T12:37:08Z,0h 21m 17s,120,11,1
UCvtJBm9C0rd6Py-GB8KLH1A,vIoIozAJ68c,"성평등 서울을 만들, 페미니스트 여성 시장 신지혜입니다.",2020-12-22T10:13:12Z,0h 11m 3s,1512,21,30
UCvtJBm9C0rd6Py-GB8KLH1A,q2543FakM8A,[출마선언] 부동산 특별시 서울을 기본소득 특별시로!,2020-12-09T06:51:51Z,0h 7m 38s,546,25,13
UCvtJBm9C0rd6Py-GB8KLH1A,5AG0aMc8FO0,2021년에는 정기적으로 재난지원금을 지급해야합니다.(Short Ver.),2020-11-25T02:55:17Z,0h 1m 17s,334,29,3
UCvtJBm9C0rd6Py-GB8KLH1A,iFE3hG6iWNU,2021년에는 정기적으로 재난지원금을 지급해야합니다.(Full Ver.),2020-11-25T02:54:57Z,0h 1m 59s,654,35,6
UCvtJBm9C0rd6Py-GB8KLH1A,8m6SPSEs1iU,[정당정책토론회] 기소법정주의 도입과 성평등한 조직 혁신이 검찰개혁의 핵심 방향입니다,2020-11-17T10:38:54Z,0h 4m 39s,116,11,3
UCvtJBm9C0rd6Py-GB8KLH1A,yCvTbmSZ8YY,전국 당원들과 함께한 으랏차차 당원 워크샵,2020-11-13T07:55:21Z,0h 2m 58s,199,18,3
UCvtJBm9C0rd6Py-GB8KLH1A,tAcTNASNhdg,2020 기본소득당을 돌아보며,2020-11-12T08:22:12Z,0h 5m 9s,234,29,3
UCvtJBm9C0rd6Py-GB8KLH1A,fNTdCsIxmxA,2021년 전국민 재난지원금 지급을 위한 예산 편성이 필요합니다!,2020-11-04T11:29:52Z,0h 6m 6s,683,27,12
UCvtJBm9C0rd6Py-GB8KLH1A,6LK69QS0UaM,신지혜 대표와 용혜인 의원이 차세대 리더로 선정!,2020-11-03T07:12:59Z,0h 1m 56s,154,23,3
UCvtJBm9C0rd6Py-GB8KLH1A,VwC3M-ktZzc,"기본소득 도입 방안, 4개 정당과 함께 알아보자!",2020-10-13T02:12:35Z,2h 3m 57s,264,24,7
UCvtJBm9C0rd6Py-GB8KLH1A,eDN7AE1DeG0,"모두에게 매월 60만 원, 기본소득당을 소개합니다🎉",2020-09-14T08:41:58Z,0h 3m 41s,888,28,36
UCvtJBm9C0rd6Py-GB8KLH1A,lXS4DXgLwI8,[하반기 당직선거] 수도권 전국운영위원 이유주 후보,2020-09-11T02:03:40Z,0h 2m 19s,189,10,2
UCvtJBm9C0rd6Py-GB8KLH1A,CWXeyYbqUJA,[하반기 당직선거] 수도권 전국운영위원 강은실 후보,2020-09-11T02:02:41Z,0h 3m 6s,99,5,1
UCvtJBm9C0rd6Py-GB8KLH1A,SfuWVJmAYpw,[하반기 당직선거] 수도권 전국운영위원 김규리 후보,2020-09-11T01:57:53Z,0h 2m 13s,72,6,1
UCvtJBm9C0rd6Py-GB8KLH1A,KmHxEXEhwz4,[하반기 당직선거] 수도권 전국운영위원 양부현 후보,2020-09-11T01:52:44Z,0h 3m 3s,50,4,0
UCvtJBm9C0rd6Py-GB8KLH1A,Fqr_Ae_Owmw,[하반기 당직선거] 수도권 전국운영위원 김정우 후보,2020-09-11T01:49:14Z,0h 1m 45s,73,3,0
UCvtJBm9C0rd6Py-GB8KLH1A,1EH4mw0AMM0,[하반기 당직선거] 중부권 전국운영위원 조연희 후보,2020-09-11T01:40:17Z,0h 2m 48s,43,2,0
UCvtJBm9C0rd6Py-GB8KLH1A,o5RLkYa1NNs,[하반기 당직선거] 중부권 전국운영위원 송상호 후보,2020-09-11T01:37:20Z,0h 2m 14s,90,4,0
UCvtJBm9C0rd6Py-GB8KLH1A,1LppKLmpFTs,[하반기 당직선거] 중부권 전국운영위원 김경환 후보,2020-09-11T01:35:07Z,0h 2m 27s,68,5,0
UCvtJBm9C0rd6Py-GB8KLH1A,SLkPLZuSVb4,[하반기 당직선거] 수도권 전국운영위원 이준 후보,2020-09-11T01:19:37Z,0h 4m 12s,106,5,1
UCvtJBm9C0rd6Py-GB8KLH1A,O96annSuYv0,[하반기 당직선거] 경남권 전국운영위원 박찬종 후보,2020-09-10T09:52:22Z,0h 1m 27s,57,4,1
UCvtJBm9C0rd6Py-GB8KLH1A,bUYVpFgV-G4,[하반기 당직선거] 전라권 전국운영위원 문지영 후보,2020-09-10T09:48:48Z,0h 2m 59s,86,5,2
UCvtJBm9C0rd6Py-GB8KLH1A,SkwhfHVTVeM,[하반기 당직선거] 전라권 전국운영위원 문현철 후보,2020-09-10T09:45:31Z,0h 1m 39s,95,5,1
UCvtJBm9C0rd6Py-GB8KLH1A,XM7fUbFdQ8Y,[하반기 당직선거] 수도권 전국운영위원 김진서 후보,2020-09-10T09:42:29Z,0h 2m 8s,110,8,2
UCvtJBm9C0rd6Py-GB8KLH1A,XS2wYccdaiI,[하반기 당직선거] 수도권 전국운영위원 노서영 후보,2020-09-10T09:39:32Z,0h 3m 8s,177,8,2
UCvtJBm9C0rd6Py-GB8KLH1A,qe9sqcb9nz8,🎙️ #신지혜 대표 서울시장 보궐선거 출마 선언,2020-09-03T08:12:25Z,0h 13m 54s,552,31,14
UCvtJBm9C0rd6Py-GB8KLH1A,EA5ERQiRLUA,"[신지혜 대표] 미래통합당 기본소득안, 기본소득이 아닙니다 ❌",2020-08-31T10:38:39Z,0h 7m 19s,306,33,17
UCvtJBm9C0rd6Py-GB8KLH1A,wuzCmRxnjew,고위공직자 성폭력을 말하다,2020-08-26T03:16:42Z,2h 13m 52s,404,25,0
UCvtJBm9C0rd6Py-GB8KLH1A,QapVQ2Q-N1M,[정당정책토론회] 기본소득당 vs 미래통합당 끝장 토론!,2020-08-23T07:53:54Z,0h 2m 23s,271,26,3
UCvtJBm9C0rd6Py-GB8KLH1A,DQ7QUiR5bu0,[베이직 라이브] 아듀! 홍대사무실,2020-08-12T12:15:38Z,1h 7m 35s,558,43,6
UCvtJBm9C0rd6Py-GB8KLH1A,87JSwa0POao,[신지혜 대표] 문재인 정부도 못 잡는 부동산 투기 잡는 방법!,2020-07-20T09:18:55Z,0h 19m 26s,633,34,13
UCvtJBm9C0rd6Py-GB8KLH1A,RHNmJYBy5z0,기본소득당 로고가 바뀌었어요!,2020-07-16T05:09:06Z,0h 0m 25s,673,37,7
UCvtJBm9C0rd6Py-GB8KLH1A,Ao-y0iS0wAs,당신을 만나러 갑니다,2020-05-31T11:15:10Z,1h 52m 34s,846,26,22
UCvtJBm9C0rd6Py-GB8KLH1A,Y0zmBCewxRQ,안녕하세요 기본소득당 상임대표 후보 신지혜입니다,2020-05-21T04:14:32Z,0h 2m 50s,1272,42,36
UCvtJBm9C0rd6Py-GB8KLH1A,3FMcQG9YxA0,"[베이직라이브] 5월 14일, 국회의원 당선인 용혜인과 함께 하는 베이직라이브",2020-05-14T13:47:01Z,1h 7m 3s,722,31,10
UCvtJBm9C0rd6Py-GB8KLH1A,U9GLWAziANE,여성혐오를 찢고 나온 후보들 - 21대 총선 페미니스트 수난 토크,2020-04-30T09:10:44Z,2h 34m 57s,16233,149,598
UCvtJBm9C0rd6Py-GB8KLH1A,Zol3BPdXswg,[유튜브 최초] 남들 골드버튼 언박싱 할때 금뱃지 언박싱하는 유튜버,2020-04-28T07:02:50Z,0h 3m 11s,96094,283,2022
UCvtJBm9C0rd6Py-GB8KLH1A,JWeqcOW9PN0,세계 최초 금뱃지 언박싱 : 21대 총선 애프터 토크,2020-04-23T14:03:41Z,1h 24m 5s,11307,81,543
UCvtJBm9C0rd6Py-GB8KLH1A,ljFMuB259DQ,신민주의 보이는 라디오,2020-04-04T05:30:17Z,0h 43m 19s,497,6,5
UCvtJBm9C0rd6Py-GB8KLH1A,FDu2QyjL6uU,[특집] 김준호 솔로 라이브,2020-04-02T13:49:55Z,1h 10m 18s,413,17,1
UCvtJBm9C0rd6Py-GB8KLH1A,ehQrzW_IgZg,고양시(정) 기호 8번 신지혜 후보를 소개합니다,2020-03-31T07:15:59Z,0h 4m 5s,1326,44,16
UCvtJBm9C0rd6Py-GB8KLH1A,f2waebTmPFI,은평구(을) 기호 7번 신민주 후보를 소개합니다,2020-03-31T07:15:43Z,0h 4m 9s,3901,39,76
UCvtJBm9C0rd6Py-GB8KLH1A,PoFS2cgAU40,지역구 후보 특집,2020-03-26T13:42:21Z,1h 4m 13s,375,23,6
UCvtJBm9C0rd6Py-GB8KLH1A,RP0GwRf8QHQ,How to 기본소득 60만원!,2020-03-19T13:44:46Z,1h 10m 7s,1317,50,34
UCvtJBm9C0rd6Py-GB8KLH1A,I3WIbrhCBX4,재난 기본소득 어디까지 왔나,2020-03-18T05:59:59Z,0h 6m 57s,657,24,20
UCvtJBm9C0rd6Py-GB8KLH1A,-IwObd7zsqs,기본소득당 비례대표 후보 라이브,2020-03-16T13:19:12Z,1h 42m 2s,832,40,11
UCvtJBm9C0rd6Py-GB8KLH1A,dUW-kYFPRiE,"코로나 재난 기본소득, 언제 주나요?",2020-03-12T13:54:42Z,1h 16m 6s,525,38,7
UCvtJBm9C0rd6Py-GB8KLH1A,wQ0OBScMqPI,에볼라 의사가 알려주는 코로나 팩트체크,2020-03-10T04:43:32Z,0h 19m 12s,770,40,5
UCvtJBm9C0rd6Py-GB8KLH1A,7Z9ThndMYt0,Basic Live] 3.8여성의날 특집방송,2020-03-08T09:05:27Z,1h 36m 57s,763,35,7
UCvtJBm9C0rd6Py-GB8KLH1A,6zxZ2zEgC2E,Basic LIve] 에볼라 의사와 함께하는 코로나19 라이브,2020-03-05T13:54:51Z,1h 42m 38s,766,43,2
UCvtJBm9C0rd6Py-GB8KLH1A,u_j9HbM4BwM,"기본소득당에 대한 모든 질문, 전부 답해드립니다!",2020-03-01T05:53:42Z,0h 12m 53s,4868,80,140
UCvtJBm9C0rd6Py-GB8KLH1A,WIrau8uwHck,Basic Live] 파일럿 방송,2020-02-27T13:47:39Z,1h 28m 46s,1430,112,4
UCvtJBm9C0rd6Py-GB8KLH1A,i8tXcbjORCU,"코로나19, 재난 기본소득 30만원을 제안합니다.",2020-02-26T12:27:49Z,0h 2m 56s,1036,68,42
UCvtJBm9C0rd6Py-GB8KLH1A,ZdjIwrJF2BY,"대한민국 최초 원이슈 정당, 기본소득당을 소개합니다🎉",2020-02-21T07:20:44Z,0h 3m 41s,205039,353,330
UCvtJBm9C0rd6Py-GB8KLH1A,aIQCgkeLKFI,"기본소득당 창당대회 2020년 1월 19일, 변화는 시작됐다! (feat. 레츠피스)",2019-12-30T04:47:45Z,0h 0m 58s,922,33,10
UCvtJBm9C0rd6Py-GB8KLH1A,uc-ZwVsjEos,Basic Income Party went to Basic Income Global March in korea!,2019-10-30T06:51:50Z,0h 1m 50s,260,18,1
UCvtJBm9C0rd6Py-GB8KLH1A,AKUvJHAO3ig,"기본소득당, 국제기본소득행진에 가다!",2019-10-30T05:56:05Z,0h 1m 50s,441,18,5
UCvtJBm9C0rd6Py-GB8KLH1A,6jJHATROuPQ,기본소득당이 기후위기 박살내러왔다!,2019-09-23T08:31:58Z,0h 0m 53s,381,13,9
UCvtJBm9C0rd6Py-GB8KLH1A,1_-ch9IiA-A,기본소득당의 발기인들을 만나보았다! 창당 발기인대회 당일 현장 인터뷰,2019-09-11T05:54:27Z,0h 1m 56s,1570,28,7
UCvtJBm9C0rd6Py-GB8KLH1A,8fvXCGhkoz4,"기본소득당 창당의 새싹, 이제 피어납니다 🌱",2019-09-10T05:52:32Z,0h 1m 17s,784,26,4
UCvtJBm9C0rd6Py-GB8KLH1A,9XNkbml-280,"기본소득당 창당 프로젝트, 지금 시작합니다!",2019-09-08T07:56:58Z,0h 0m 51s,1568,53,5
