channel_id,video_id,title,published_at,duration,view_count,like_count,comment_count
UCKsehTG1cZIeb80J4AyiJ6Q,-EtT5a4bgRM,조국혁신당 봉하마을 노무현대통령 묘역 참배,2024-04-17T10:05:48Z,0h 2m 0s,7986,1833,217
UCKsehTG1cZIeb80J4AyiJ6Q,RpBiFn1B8gw,"[박은정 국회의원 당선인] ""한동훈특검법, 왜 조국혁신당의 1호 법안인가?""",2024-04-15T06:35:33Z,0h 0m 52s,52981,4213,110
UCKsehTG1cZIeb80J4AyiJ6Q,HqvndVS-90I,"[박은정 국회의원 당선인] ""대통령은 사임해야""",2024-04-15T06:34:38Z,0h 0m 50s,784197,37919,876
UCKsehTG1cZIeb80J4AyiJ6Q,A_12-7mlhFE,[박은정 국회의원 당선인] 당선 소감과 검찰개혁 포부,2024-04-15T06:33:59Z,0h 0m 44s,12497,1118,23
UCKsehTG1cZIeb80J4AyiJ6Q,eSeshewjC58,"[LIVE] 조국혁신당 기자회견 ""검찰에 마지막으로 경고한다. 김건희를 수사하라!""",2024-04-11T06:15:11Z,0h 41m 46s,55932,6774,578
UCKsehTG1cZIeb80J4AyiJ6Q,zcNz0tqFwNI,윤석열 대통령의 거부권을 거부할 수 있습니다,2024-04-10T03:33:53Z,0h 0m 57s,21080,2391,75
UCKsehTG1cZIeb80J4AyiJ6Q,wodzmgAoRx8,검찰총장 NO 기소청장 YES,2024-04-10T03:31:07Z,0h 0m 35s,14277,2334,119
UCKsehTG1cZIeb80J4AyiJ6Q,Xu9SusppmLM,2년은 지긋 지긋했고 3년은 너무 깁니다,2024-04-10T03:25:57Z,0h 1m 0s,15489,1788,65
UCKsehTG1cZIeb80J4AyiJ6Q,fLSnA9LnFH0,끝이 아닙니다. 시작입니다.,2024-04-10T01:08:49Z,0h 2m 56s,29521,3855,526
UCKsehTG1cZIeb80J4AyiJ6Q,lL8KaA5rB50,"[LIVE] 검찰독재 조기종식, 서울시민과 함께- 세종문화회관",2024-04-09T12:10:50Z,2h 3m 53s,116669,13991,465
UCKsehTG1cZIeb80J4AyiJ6Q,FeyDOM7ccnE,"[LIVE] 검찰독재 조기종식, 광주시민과 함께- 광주 충장우체국 앞 사거리",2024-04-09T08:07:54Z,1h 9m 16s,26875,3638,66
UCKsehTG1cZIeb80J4AyiJ6Q,a2hpGg-MjYk,[조국대표메시지] 여러분의 한 표가 절실합니다,2024-04-09T06:22:34Z,0h 1m 18s,19467,4349,419
UCKsehTG1cZIeb80J4AyiJ6Q,x1qldAeMqTI,3년은 너무 길었습니다,2024-04-09T05:18:55Z,0h 0m 51s,9599,2047,151
UCKsehTG1cZIeb80J4AyiJ6Q,zdVsjhXNNyU,조국혁신당 광고__연설 편,2024-04-09T05:15:57Z,0h 1m 6s,21375,3571,218
UCKsehTG1cZIeb80J4AyiJ6Q,TlvnLFDLsmM,"[LIVE] 검찰독재 조기종식, 대구시민과 함께- 대구 동성로 관광안내소 앞 광장",2024-04-09T04:32:08Z,1h 26m 14s,37181,4762,131
UCKsehTG1cZIeb80J4AyiJ6Q,av8vWTJqJ2c,"[LIVE] 검찰독재 조기종식, 부산시민과 함께- 부산시청역 3번 출구",2024-04-09T02:54:48Z,0h 44m 36s,16754,2996,144
UCKsehTG1cZIeb80J4AyiJ6Q,fa3GH8-FvPg,"D-1, 함께 가야 길이 됩니다.",2024-04-08T22:00:21Z,0h 1m 38s,17421,3492,282
UCKsehTG1cZIeb80J4AyiJ6Q,xpQaXKW4ABk,"[LIVE] 검찰독재 조기종식, 서울시민과 함께- 동작구 숭실대 정문",2024-04-08T09:52:52Z,0h 57m 26s,25595,3343,98
UCKsehTG1cZIeb80J4AyiJ6Q,wzHrOgOBloI,복면가왕 9주년을 축하합니다,2024-04-08T08:20:38Z,0h 1m 59s,12558,1942,113
UCKsehTG1cZIeb80J4AyiJ6Q,Mhaby5wNUyQ,"[LIVE] 검찰독재 조기종식, 군포시민과 함께 - 산본 로데오거리 중앙분수대",2024-04-08T08:10:55Z,0h 50m 56s,15026,2084,62
UCKsehTG1cZIeb80J4AyiJ6Q,46SaD3DbOYQ,"[LIVE] 검찰독재 조기종식, 위례신도시시민과 함꼐 - 위례 중앙광장 시계탑",2024-04-08T08:10:48Z,0h 51m 11s,13814,2096,51
UCKsehTG1cZIeb80J4AyiJ6Q,ThTUSf-8-hg,[조국특강] 한동훈을 위한 보충수업,2024-04-08T06:10:00Z,0h 2m 38s,6577,903,49
UCKsehTG1cZIeb80J4AyiJ6Q,wiQRtCuCxsc,"검찰독재 종식의 방법, 오직 투표뿐입니다",2024-04-08T05:59:43Z,0h 1m 3s,5376,1393,110
UCKsehTG1cZIeb80J4AyiJ6Q,8kTZVEKKrKM,"[LIVE] 검찰독재 조기종식, 김포시민과 함께 - 김포아트홀",2024-04-08T03:44:15Z,0h 46m 11s,10117,1821,52
UCKsehTG1cZIeb80J4AyiJ6Q,LJH2aOy-sS8,조국혁신당 광고_ 사과대파편,2024-04-08T02:10:36Z,0h 1m 6s,58457,6544,539
UCKsehTG1cZIeb80J4AyiJ6Q,Vfy_1XnXg-U,"[LIVE] 조국혁신당 서울시당 정책간담회 - 지역사회 공공돌봄, 어디로 가야하나?",2024-04-08T01:11:19Z,0h 0m 0s,0,1,0
